wallet,score,tx_count,unique_assets,total_amountUSD,avg_amountUSD,std_amountUSD,active_days,session_count,recent_tx_ratio,flash_like_score,graph_centrality,clique_score,num_deposit,num_borrow,num_repay,num_withdraw,num_liquidation,mean_tx_session,std_tx_session,time_decay_score,behavior_cluster,flag_suspicious,profile_tag
0xb99cc7e10fe0acc68c50c7829f473d81e23249cc,100.0,82.29626172281604,9.122874446997049,21.68721549848573,0.24686235037382,2012980.524896847,242.59528209108785,101.45858596203352,0.1609041802382164,103628370.97023417,9.122874446997049,0.0,3969,0.0,0.0,0.0,0.0,3.219568830862183,2.562370262234037,39.31167817833397,1,1,Whale
0x8888882f8f843896699869179fb6e4f7e3b58888,51.68610173307716,81.07214963626778,9.122874446997049,10.507838057687229,0.10865439749922291,800334.8841536145,96.14949094524746,109.96482221900823,-0.022027065928468672,60903515.075049676,9.122874446997049,0.0,3910,0.0,0.0,0.0,0.0,2.719303459794113,15.807663999744973,0.008278180429946989,1,1,Whale
0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c,44.36514874026827,74.64037426626844,1.0162453020081776,1.2678710742848085,-0.00757128327612494,112933.15060027668,120.72780554315075,125.73247967096131,0.06440794788529003,4718775.36009946,1.0162453020081776,0.0,3600,0.0,0.0,0.0,0.0,1.746466541819735,8.731985643830102,22.432632464477432,1,1,Whale
0xeb21209ae4c2c9ff2a86aca31e123764a3b6bc06,44.13051463638374,150.84653856951874,1.0162453020081776,19.7887787245144,0.11026832212073719,1058783.3829779823,123.28804664709901,191.77683434909815,-0.014896444687130129,451790767.04601383,1.0162453020081776,0.0,7273,0.0,0.0,0.0,0.0,3.054846577227914,21.72036039748937,3.463323088291588,1,1,Whale
0x9da6ca884f24dc29b320cc9075d769909a55a544,43.73940609829927,20.88318077056425,2.367350159506323,0.0807810383109622,-0.020814867321244972,33744.53872750992,107.07318632209336,43.78215475620513,-0.022027065928468672,1007980.620806,2.367350159506322,0.0,1009,0.0,0.0,0.0,0.0,0.9546852625168017,1.2537964356715317,-0.006807913925595569,1,1,Whale
0xe5e8506a590766d738d80affc6b5e538c4b92f82,43.445824958594265,19.57607803408051,15.878398734487774,0.10878078522432058,-0.01904838299363553,103733.60695419456,29.241856762066288,39.14867646988558,-0.022027065928468672,7730.387112884,15.878398734487773,0.0,946,0.0,0.0,0.0,0.0,1.110410954893683,4.6863433223438244,-0.006807914287824734,1,0,Whale
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,38.9904458800074,14.285424100693954,-0.3348595554899675,3.6793067670457416,0.24042174112029352,683594.6277150618,108.09728276367267,45.51106456453332,-0.022027065928468672,3788196.6530595794,-0.3348595554899675,0.0,691,0.0,0.0,0.0,0.0,-0.14840070782483752,0.7112551712028015,-0.006372794791357627,1,1,Whale
0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56,38.13588113351861,200.16373229367497,1.0162453020081776,19.001706323821445,0.07283536296420509,703883.2462162228,104.17157973761867,173.45039038081933,-0.01127867042831215,180131261.22023752,1.0162453020081776,0.0,9650,0.0,0.0,0.0,0.0,5.545349161841166,39.45719574985577,3.694279484550494,1,1,Whale
0x1344a36a1b56144c3bc62e7757377d288fde0369,37.788955600491,70.92654268165592,3.718455017004468,20.73605731536215,0.2766071714020642,3571944.0769956666,84.37238186708547,105.60796950202118,-0.022027065928468672,129762441.14152071,3.7184550170044677,0.0,3421,0.0,0.0,0.0,0.0,2.274370306323831,20.950253712124425,-0.00680786907223096,1,1,Whale
0xd55684f4369040c12262949ff78299f2bc9db735,37.733145126485404,205.060180639868,1.0162453020081776,12.007491573188254,0.03527993564844933,480112.10330658837,100.4165594518279,122.82791119296995,-0.006289353520541739,33685753.303761125,1.0162453020081776,0.0,9886,0.0,0.0,0.0,0.0,9.036834670875853,108.64623822477898,8.062402645605108,1,1,Whale
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,37.60899246331771,130.99102557245624,1.0162453020081776,12.355582259616476,0.0722186983123683,281741.79876869137,102.4647523349865,172.06726253415678,-0.022027065928468672,2364442.095461768,1.0162453020081776,0.0,6316,0.0,0.0,0.0,0.0,2.883168796869887,12.484077031439718,-0.006807901036610594,1,1,Whale
0x60a71287353f3ac632f3e75fd1be532850aa5f4d,37.31042995605963,26.588787953628184,10.473979304495195,0.2602169261154643,-0.014802163000294173,29546.305485134286,41.36033132075472,40.87758627821377,-0.022027065928468672,62071.675705878915,10.473979304495193,0.0,1284,0.0,0.0,0.0,0.0,2.1275340964306846,6.03684144205483,-0.006807914288211184,1,0,Whale
0xb0eb9addf14bc5d5b094d4bd759befd28ecb11dc,36.83233982273878,4.596265720727201,13.176189019491485,-0.006043864308931717,-0.024675737758174776,2284.0639218243277,23.267960852853683,11.416963144301425,-0.022027065928468672,194.26945429524815,13.176189019491485,0.0,224,0.0,0.0,0.0,0.0,0.45065239372612437,2.0900279659301626,-0.006295368661244435,1,0,Normal
0x7e6f6621388047c8a481d963210b514dbd5ea1b9,36.699745163841705,2.9572003845015624,14.52729387698963,7.196187033582971,2.4479379843634774,8016248.04031284,15.245872060482474,7.820830742978791,-0.022027065928468672,1425462.3223835572,14.527293876989628,0.0,145,0.0,0.0,0.0,0.0,0.2869259255923098,1.231690329543092,0.7988102484890104,3,1,Whale
